"","iso3c","year","iso2c","country","Gini","GDPperCapPPP","CO2emissions","PopulationDens","UrbanPop","region","capital","longitude","latitude","income","lending","EPI"
"1237","MEX",2002,"MX","Mexico",49.54,10348.6155830997,3.71155150380954,54.311220453201,75.365,"Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD",50.98
"1238","MEX",2003,"MX","Mexico",NA,10588.3448500135,3.79759166236327,54.9851683428072,75.682,"Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD",51.5
"1239","MEX",2004,"MX","Mexico",46.03,11198.5470123577,3.80358132459011,55.6896123871499,75.997,"Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD",53.09
"1240","MEX",2005,"MX","Mexico",NA,12070.8960874487,3.9676193457395,56.4561362174953,76.308,"Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD",52.19
"1241","MEX",2006,"MX","Mexico",48.01,13144.1828664962,3.99784272008753,57.2971820262867,76.617,"Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD",52.66
"1242","MEX",2007,"MX","Mexico",NA,13717.4604579467,4.05576203736111,58.2007633941202,76.923,"Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD",53.11
"1243","MEX",2008,"MX","Mexico",48.23,14272.194935998,4.12698810791117,59.1439188250727,77.227,"Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD",53.74
"1244","MEX",2009,"MX","Mexico",NA,13934.1586501896,3.85721238185184,60.0918809640166,77.527,"Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD",54.17
"1245","MEX",2010,"MX","Mexico",48.13,14603.1678602294,3.75292550742621,61.0188235294118,77.825,"Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD",54.66
"1246","MEX",2011,"MX","Mexico",NA,15754.1971730871,3.87802694350267,61.9178842048407,78.118,"Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD",54.99
"1247","MEX",2012,"MX","Mexico",48.07,16289.5652780893,3.9393729203234,62.7953203528897,78.407,"Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD",55.03
"1248","MEX",2014,"MX","Mexico",48.21,17356.9226448088,NA,64.5005442526814,78.971,"Latin America & Caribbean (all income levels)","Mexico City","-99.1276","19.427","Upper middle income","IBRD",55.03
"1249","MKD",2002,"MK","Macedonia, FYR",38.51,6378.55358320159,5.39013242924308,79.7760912308297,58.13,"Europe & Central Asia (all income levels)","Skopje","21.4361","42.0024","Upper middle income","IBRD",47.67
"1250","MKD",2003,"MK","Macedonia, FYR",38.72,6684.17313535079,5.56006517290782,79.9832481321274,57.921,"Europe & Central Asia (all income levels)","Skopje","21.4361","42.0024","Upper middle income","IBRD",47.43
"1251","MKD",2004,"MK","Macedonia, FYR",38.77,7216.05227388597,5.49030731283273,80.1590247738891,57.711,"Europe & Central Asia (all income levels)","Skopje","21.4361","42.0024","Upper middle income","IBRD",47.88
"1252","MKD",2005,"MK","Macedonia, FYR",39.31,8210.59143908976,5.52142793507642,80.3340149429807,57.527,"Europe & Central Asia (all income levels)","Skopje","21.4361","42.0024","Upper middle income","IBRD",47.6
"1253","MKD",2006,"MK","Macedonia, FYR",42.64,9155.14110711438,5.34289098484367,80.5084545812033,57.369,"Europe & Central Asia (all income levels)","Skopje","21.4361","42.0024","Upper middle income","IBRD",47.87
"1254","MKD",2007,"MK","Macedonia, FYR",NA,9671.61805390283,4.62793119131219,81.3090368608799,57.236,"Europe & Central Asia (all income levels)","Skopje","21.4361","42.0024","Upper middle income","IBRD",48.47
"1255","MKD",2008,"MK","Macedonia, FYR",44.05,10791.1815855417,4.57468181734141,81.461196987713,57.129,"Europe & Central Asia (all income levels)","Skopje","21.4361","42.0024","Upper middle income","IBRD",49.09
"1256","MKD",2009,"MK","Macedonia, FYR",NA,11305.3357366054,4.22460513278806,81.6383822363204,57.047,"Europe & Central Asia (all income levels)","Skopje","21.4361","42.0024","Upper middle income","IBRD",49.7
"1257","MKD",2010,"MK","Macedonia, FYR",NA,11678.4079644032,4.1711610939066,81.7780729579699,56.992,"Europe & Central Asia (all income levels)","Skopje","21.4361","42.0024","Upper middle income","IBRD",51.4
"1258","MKD",2011,"MK","Macedonia, FYR",NA,11641.2302221215,4.54406047181648,81.9146708961142,56.962,"Europe & Central Asia (all income levels)","Skopje","21.4361","42.0024","Upper middle income","IBRD",50.17
"1259","MKD",2012,"MK","Macedonia, FYR",NA,11891.6439757102,4.33106747790283,82.0487708168121,56.959,"Europe & Central Asia (all income levels)","Skopje","21.4361","42.0024","Upper middle income","IBRD",50.41
"1260","MKD",2014,"MK","Macedonia, FYR",NA,13517.2900016996,NA,82.300753370341,57.029,"Europe & Central Asia (all income levels)","Skopje","21.4361","42.0024","Upper middle income","IBRD",50.41
"1261","MLI",2002,"ML","Mali",NA,981.250216154915,0.0722575937576479,9.60753407256247,29.806,"Sub-Saharan Africa (all income levels)","Bamako","-7.50034","13.5667","Low income","IDA",16.96
"1262","MLI",2003,"ML","Mali",NA,1096.23425356283,0.0697674976488698,9.90736442685156,30.547,"Sub-Saharan Africa (all income levels)","Bamako","-7.50034","13.5667","Low income","IDA",17.3
"1263","MLI",2004,"ML","Mali",NA,1024.36712233916,0.0702543524146209,10.2237004073136,31.3,"Sub-Saharan Africa (all income levels)","Bamako","-7.50034","13.5667","Low income","IDA",16.16
"1264","MLI",2005,"ML","Mali",NA,1130.12859164652,0.0697452230288298,10.556867373114,32.06,"Sub-Saharan Africa (all income levels)","Bamako","-7.50034","13.5667","Low income","IDA",16.8
"1265","MLI",2006,"ML","Mali",38.93,1268.41478802558,0.0708056428795858,10.9080897237316,32.832,"Sub-Saharan Africa (all income levels)","Bamako","-7.50034","13.5667","Low income","IDA",17.66
"1266","MLI",2007,"ML","Mali",NA,1364.23815119969,0.0732908231901998,11.2762979535974,33.612,"Sub-Saharan Africa (all income levels)","Bamako","-7.50034","13.5667","Low income","IDA",17.79
"1267","MLI",2008,"ML","Mali",NA,1474.05380957747,0.0752818435925636,11.6567116596596,34.403,"Sub-Saharan Africa (all income levels)","Bamako","-7.50034","13.5667","Low income","IDA",17.92
"1268","MLI",2009,"ML","Mali",33.04,1606.49627624699,0.0549005703809538,12.0428498840345,35.2,"Sub-Saharan Africa (all income levels)","Bamako","-7.50034","13.5667","Low income","IDA",18.05
"1269","MLI",2010,"ML","Mali",NA,1746.67124470186,0.0635856012736887,12.4302657782804,35.996,"Sub-Saharan Africa (all income levels)","Bamako","-7.50034","13.5667","Low income","IDA",18.2
"1270","MLI",2011,"ML","Mali",NA,1862.94040098044,0.0668257123245145,12.8169506388349,36.789,"Sub-Saharan Africa (all income levels)","Bamako","-7.50034","13.5667","Low income","IDA",18.35
"1271","MLI",2012,"ML","Mali",NA,2048.0739172409,0.0616767913125927,13.204773846696,37.579,"Sub-Saharan Africa (all income levels)","Bamako","-7.50034","13.5667","Low income","IDA",18.43
"1272","MLI",2014,"ML","Mali",NA,2301.32166434321,NA,14.0027553085995,39.143,"Sub-Saharan Africa (all income levels)","Bamako","-7.50034","13.5667","Low income","IDA",18.43
"1273","MLT",2002,"MT","Malta",NA,19328.8377545016,5.80653788554154,1237.403125,92.905,"Middle East & North Africa (all income levels)","Valletta","14.5189","35.9042","High income: nonOECD","Not classified",65.65
"1274","MLT",2003,"MT","Malta",NA,19723.7629467084,6.47688054151969,1245.56875,93.16,"Middle East & North Africa (all income levels)","Valletta","14.5189","35.9042","High income: nonOECD","Not classified",66.78
"1275","MLT",2004,"MT","Malta",NA,19942.9450693404,6.41524866174228,1253.9625,93.407,"Middle East & North Africa (all income levels)","Valletta","14.5189","35.9042","High income: nonOECD","Not classified",66.81
"1276","MLT",2005,"MT","Malta",NA,21018.7482394488,6.68322132361317,1261.98125,93.645,"Middle East & North Africa (all income levels)","Valletta","14.5189","35.9042","High income: nonOECD","Not classified",66.83
"1277","MLT",2006,"MT","Malta",NA,22277.5911937073,6.3513032064504,1266.5875,93.875,"Middle East & North Africa (all income levels)","Valletta","14.5189","35.9042","High income: nonOECD","Not classified",67.04
"1278","MLT",2007,"MT","Malta",NA,23618.5570998192,6.69884491694614,1271.0125,94.092,"Middle East & North Africa (all income levels)","Valletta","14.5189","35.9042","High income: nonOECD","Not classified",67.12
"1279","MLT",2008,"MT","Malta",NA,25462.0139589208,6.25231387052096,1279.309375,94.295,"Middle East & North Africa (all income levels)","Valletta","14.5189","35.9042","High income: nonOECD","Not classified",67.15
"1280","MLT",2009,"MT","Malta",NA,25828.6623908173,5.81418600309835,1288.990625,94.486,"Middle East & North Africa (all income levels)","Valletta","14.5189","35.9042","High income: nonOECD","Not classified",67.18
"1281","MLT",2010,"MT","Malta",NA,26689.940987633,6.09532988506856,1295.3375,94.665,"Middle East & North Africa (all income levels)","Valletta","14.5189","35.9042","High income: nonOECD","Not classified",67.28
"1282","MLT",2011,"MT","Malta",NA,28177.573674541,6.05194009628412,1300.8375,94.833,"Middle East & North Africa (all income levels)","Valletta","14.5189","35.9042","High income: nonOECD","Not classified",67.38
"1283","MLT",2012,"MT","Malta",NA,28355.7055086515,6.35564959292415,1310.796875,94.991,"Middle East & North Africa (all income levels)","Valletta","14.5189","35.9042","High income: nonOECD","Not classified",67.42
"1284","MLT",2014,"MT","Malta",NA,NA,NA,1335.5125,95.277,"Middle East & North Africa (all income levels)","Valletta","14.5189","35.9042","High income: nonOECD","Not classified",67.42
"1285","MMR",2002,"MM","Myanmar",NA,NA,0.189111646690471,74.5018698166906,27.689,"East Asia & Pacific (all income levels)","Naypyidaw","95.9562","21.914","Low income","IDA",25.86
"1286","MMR",2003,"MM","Myanmar",NA,NA,0.200315417749991,75.2087982372923,28.081,"East Asia & Pacific (all income levels)","Naypyidaw","95.9562","21.914","Low income","IDA",26.19
"1287","MMR",2004,"MM","Myanmar",NA,NA,0.2507887672469,75.8818998500199,28.495,"East Asia & Pacific (all income levels)","Naypyidaw","95.9562","21.914","Low income","IDA",27.48
"1288","MMR",2005,"MM","Myanmar",NA,NA,0.232045407331011,76.5040773845965,28.93,"East Asia & Pacific (all income levels)","Naypyidaw","95.9562","21.914","Low income","IDA",27.39
"1289","MMR",2006,"MM","Myanmar",NA,NA,0.255168808671154,77.0587157788422,29.386,"East Asia & Pacific (all income levels)","Naypyidaw","95.9562","21.914","Low income","IDA",27.31
"1290","MMR",2007,"MM","Myanmar",NA,NA,0.253947498653519,77.5780603501041,29.865,"East Asia & Pacific (all income levels)","Naypyidaw","95.9562","21.914","Low income","IDA",27.34
"1291","MMR",2008,"MM","Myanmar",NA,NA,0.192080929796481,78.1099416815907,30.363,"East Asia & Pacific (all income levels)","Naypyidaw","95.9562","21.914","Low income","IDA",27.77
"1292","MMR",2009,"MM","Myanmar",NA,NA,0.199162639083624,78.6311418949946,30.881,"East Asia & Pacific (all income levels)","Naypyidaw","95.9562","21.914","Low income","IDA",27.25
"1293","MMR",2010,"MM","Myanmar",NA,NA,0.241924262172783,79.1920720693139,31.405,"East Asia & Pacific (all income levels)","Naypyidaw","95.9562","21.914","Low income","IDA",27.73
"1294","MMR",2011,"MM","Myanmar",NA,NA,0.274292954735647,79.7890844800931,31.935,"East Asia & Pacific (all income levels)","Naypyidaw","95.9562","21.914","Low income","IDA",27.65
"1295","MMR",2012,"MM","Myanmar",NA,NA,0.246147003223461,80.4468207915486,32.469,"East Asia & Pacific (all income levels)","Naypyidaw","95.9562","21.914","Low income","IDA",27.44
"1296","MMR",2014,"MM","Myanmar",NA,NA,NA,81.8232972989527,33.551,"East Asia & Pacific (all income levels)","Naypyidaw","95.9562","21.914","Low income","IDA",27.44
"1297","MNE",2002,"ME","Montenegro",NA,7020.1929309596,NA,45.3403717472119,60.568,"Europe & Central Asia (all income levels)","Podgorica","19.2595","42.4602","Upper middle income","IBRD",54.75
"1298","MNE",2003,"ME","Montenegro",NA,7309.94785036079,NA,45.5217100371747,61.568,"Europe & Central Asia (all income levels)","Podgorica","19.2595","42.4602","Upper middle income","IBRD",55.09
"1299","MNE",2004,"ME","Montenegro",NA,7827.54914009556,NA,45.6024535315985,62.02,"Europe & Central Asia (all income levels)","Podgorica","19.2595","42.4602","Upper middle income","IBRD",54.96
"1300","MNE",2005,"ME","Montenegro",30.22,8405.73684477444,3.34904381036725,45.6699628252788,62.2,"Europe & Central Asia (all income levels)","Podgorica","19.2595","42.4602","Upper middle income","IBRD",54.37
"1301","MNE",2006,"ME","Montenegro",30.04,10522.582285359,3.87553351489777,45.7267657992565,62.38,"Europe & Central Asia (all income levels)","Podgorica","19.2595","42.4602","Upper middle income","IBRD",54.23
"1302","MNE",2007,"ME","Montenegro",31.45,12483.1862597851,3.65583600568297,45.7899628252788,62.56,"Europe & Central Asia (all income levels)","Podgorica","19.2595","42.4602","Upper middle income","IBRD",54.18
"1303","MNE",2008,"ME","Montenegro",30.49,13919.9169821303,4.45767939718203,45.8713011152416,62.739,"Europe & Central Asia (all income levels)","Podgorica","19.2595","42.4602","Upper middle income","IBRD",54.87
"1304","MNE",2009,"ME","Montenegro",31.01,13127.6868360506,2.95355607526517,45.969814126394,62.918,"Europe & Central Asia (all income levels)","Podgorica","19.2595","42.4602","Upper middle income","IBRD",55.73
"1305","MNE",2010,"ME","Montenegro",28.89,13439.5976817255,4.16766436131399,46.054126394052,63.096,"Europe & Central Asia (all income levels)","Podgorica","19.2595","42.4602","Upper middle income","IBRD",55.97
"1306","MNE",2011,"ME","Montenegro",30.82,14215.5591809531,4.14554758345308,46.1025278810409,63.274,"Europe & Central Asia (all income levels)","Podgorica","19.2595","42.4602","Upper middle income","IBRD",55.68
"1307","MNE",2012,"ME","Montenegro",32.18,13812.695943286,3.76389822124038,46.1413382899628,63.457,"Europe & Central Asia (all income levels)","Podgorica","19.2595","42.4602","Upper middle income","IBRD",55.52
"1308","MNE",2014,"ME","Montenegro",31.93,15054.7550055037,NA,46.2312267657993,63.832,"Europe & Central Asia (all income levels)","Podgorica","19.2595","42.4602","Upper middle income","IBRD",55.52
"1309","MNG",2002,"MN","Mongolia",32.89,4053.67765460341,3.39161441586116,1.57284108756662,59.304,"East Asia & Pacific (all income levels)","Ulaanbaatar","106.937","47.9129","Lower middle income","IDA",41.26
"1310","MNG",2003,"MN","Mongolia",NA,4378.35059166795,3.2540504527054,1.58928203609774,60.378,"East Asia & Pacific (all income levels)","Ulaanbaatar","106.937","47.9129","Lower middle income","IDA",41.72
"1311","MNG",2004,"MN","Mongolia",NA,4921.7828630566,3.42520710992978,1.60703223563943,61.443,"East Asia & Pacific (all income levels)","Ulaanbaatar","106.937","47.9129","Lower middle income","IDA",42.83
"1312","MNG",2005,"MN","Mongolia",NA,5384.320930304,3.38912512314725,1.62623072169726,62.494,"East Asia & Pacific (all income levels)","Ulaanbaatar","106.937","47.9129","Lower middle income","IDA",43.24
"1313","MNG",2006,"MN","Mongolia",NA,5949.15141980576,3.67203937957009,1.64685239063828,63.535,"East Asia & Pacific (all income levels)","Ulaanbaatar","106.937","47.9129","Lower middle income","IDA",43.58
"1314","MNG",2007,"MN","Mongolia",35.82,6644.31827514293,4.65309382684814,1.6689255645099,64.564,"East Asia & Pacific (all income levels)","Ulaanbaatar","106.937","47.9129","Lower middle income","IDA",43.88
"1315","MNG",2008,"MN","Mongolia",NA,7274.12695154061,4.57805706123896,1.69267102654548,65.581,"East Asia & Pacific (all income levels)","Ulaanbaatar","106.937","47.9129","Lower middle income","IDA",44.14
"1316","MNG",2009,"MN","Mongolia",NA,7128.21600394295,4.90797438690547,1.71835783619558,66.58,"East Asia & Pacific (all income levels)","Ulaanbaatar","106.937","47.9129","Lower middle income","IDA",44.33
"1317","MNG",2010,"MN","Mongolia",33.08,7552.64608298728,9.0909300364919,1.74609091377224,67.567,"East Asia & Pacific (all income levels)","Ulaanbaatar","106.937","47.9129","Lower middle income","IDA",44.46
"1318","MNG",2011,"MN","Mongolia",33.88,8889.34553777966,9.99725777561602,1.77596874275857,68.538,"East Asia & Pacific (all income levels)","Ulaanbaatar","106.937","47.9129","Lower middle income","IDA",44.59
"1319","MNG",2012,"MN","Mongolia",33.75,9990.03804907011,11.6538548230823,1.80767978063287,69.472,"East Asia & Pacific (all income levels)","Ulaanbaatar","106.937","47.9129","Lower middle income","IDA",44.67
"1320","MNG",2014,"MN","Mongolia",32.04,11996.5885033738,NA,1.87303419243544,71.222,"East Asia & Pacific (all income levels)","Ulaanbaatar","106.937","47.9129","Lower middle income","IDA",44.67
"1321","MOZ",2002,"MZ","Mozambique",47.04,529.382157841618,0.0820628656735085,24.6047903049416,29.457,"Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA",29.53
"1322","MOZ",2003,"MZ","Mozambique",NA,558.307997860215,0.0962361133524577,25.3420687199573,29.637,"Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA",29.39
"1323","MOZ",2004,"MZ","Mozambique",NA,600.549264307804,0.0936263272140512,26.0982718278695,29.818,"Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA",29.48
"1324","MOZ",2005,"MZ","Mozambique",NA,654.677938703113,0.0862652979578993,26.8657341234518,29.999,"Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA",29.64
"1325","MOZ",2006,"MZ","Mozambique",NA,720.42396546801,0.0910936035101891,27.6429461583458,30.182,"Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA",30.37
"1326","MOZ",2007,"MZ","Mozambique",NA,772.425771541758,0.101188538973151,28.4336287799791,30.364,"Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA",30.14
"1327","MOZ",2008,"MZ","Mozambique",45.58,818.480473229203,0.0985526900416515,29.2414189068898,30.548,"Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA",30.08
"1328","MOZ",2009,"MZ","Mozambique",NA,852.859303376853,0.106996354631496,30.071740125639,30.745,"Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA",30.11
"1329","MOZ",2010,"MZ","Mozambique",NA,895.499663909703,0.112476074110198,30.9283768661461,30.955,"Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA",29.86
"1330","MOZ",2011,"MZ","Mozambique",NA,951.825363881443,0.128844512879902,31.812763549429,31.179,"Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA",29.86
"1331","MOZ",2012,"MZ","Mozambique",NA,1010.22125187758,0.121269410150295,32.7232737353442,31.417,"Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA",29.97
"1332","MOZ",2014,"MZ","Mozambique",NA,1135.73268791803,NA,34.6095729799842,31.934,"Sub-Saharan Africa (all income levels)","Maputo","32.5713","-25.9664","Low income","IDA",29.97
"1333","MRT",2002,"MR","Mauritania",NA,2184.10460578914,0.467802231934861,2.79875036383041,50.832,"Sub-Saharan Africa (all income levels)","Nouakchott","-15.9824","18.2367","Lower middle income","IDA",25.59
"1334","MRT",2003,"MR","Mauritania",NA,2289.3930793558,0.46720662281666,2.88608324439701,51.61,"Sub-Saharan Africa (all income levels)","Nouakchott","-15.9824","18.2367","Lower middle income","IDA",25.95
"1335","MRT",2004,"MR","Mauritania",40.17,2414.33863122803,0.501315548200551,2.97359270398758,52.375,"Sub-Saharan Africa (all income levels)","Nouakchott","-15.9824","18.2367","Lower middle income","IDA",25.93
"1336","MRT",2005,"MR","Mauritania",NA,2638.74145420377,0.503413824666219,3.06014068109052,53.127,"Sub-Saharan Africa (all income levels)","Nouakchott","-15.9824","18.2367","Lower middle income","IDA",26.21
"1337","MRT",2006,"MR","Mauritania",NA,3145.57597935739,0.496585807347979,3.14520423013486,53.866,"Sub-Saharan Africa (all income levels)","Nouakchott","-15.9824","18.2367","Lower middle income","IDA",26.52
"1338","MRT",2007,"MR","Mauritania",NA,3233.97140030575,0.554189620179762,3.22915009217037,54.592,"Sub-Saharan Africa (all income levels)","Nouakchott","-15.9824","18.2367","Lower middle income","IDA",26.46
"1339","MRT",2008,"MR","Mauritania",35.69,3248.81318075338,0.567036612709369,3.31284757931503,55.303,"Sub-Saharan Africa (all income levels)","Nouakchott","-15.9824","18.2367","Lower middle income","IDA",26.6
"1340","MRT",2009,"MR","Mauritania",NA,3158.54925724804,0.606292763955388,3.39762006403415,56,"Sub-Saharan Africa (all income levels)","Nouakchott","-15.9824","18.2367","Lower middle income","IDA",26.9
"1341","MRT",2010,"MR","Mauritania",NA,3266.29462575561,0.622840674945704,3.48442805860095,56.682,"Sub-Saharan Africa (all income levels)","Nouakchott","-15.9824","18.2367","Lower middle income","IDA",26.92
"1342","MRT",2011,"MR","Mauritania",NA,3403.53452636443,0.650124171207755,3.57351411661977,57.348,"Sub-Saharan Africa (all income levels)","Nouakchott","-15.9824","18.2367","Lower middle income","IDA",27.15
"1343","MRT",2012,"MR","Mauritania",NA,3575.98635387756,0.702902013652392,3.6645648588338,58,"Sub-Saharan Africa (all income levels)","Nouakchott","-15.9824","18.2367","Lower middle income","IDA",27.19
"1344","MRT",2014,"MR","Mauritania",32.42,3885.69336469889,NA,3.85138740661686,59.255,"Sub-Saharan Africa (all income levels)","Nouakchott","-15.9824","18.2367","Lower middle income","IDA",27.19
"1345","MUS",2002,"MU","Mauritius",NA,9639.80180523427,2.39571533287233,593.409359605911,42.25,"Sub-Saharan Africa (all income levels)","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",55.91
"1346","MUS",2003,"MU","Mauritius",NA,10118.0816440523,2.52350478419608,597.71921182266,42.04,"Sub-Saharan Africa (all income levels)","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",55.98
"1347","MUS",2004,"MU","Mauritius",NA,10924.9220566478,2.53175545023231,601.479310344828,41.83,"Sub-Saharan Africa (all income levels)","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",57.46
"1348","MUS",2005,"MU","Mauritius",NA,11349.0340061053,2.68399940077541,605.051231527094,41.621,"Sub-Saharan Africa (all income levels)","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",57.39
"1349","MUS",2006,"MU","Mauritius",35.65,12102.9112122428,2.94193011970865,607.879802955665,41.412,"Sub-Saharan Africa (all income levels)","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",57.19
"1350","MUS",2007,"MU","Mauritius",NA,13097.1085810379,2.97588957995531,610.655172413793,41.203,"Sub-Saharan Africa (all income levels)","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",57.03
"1351","MUS",2008,"MU","Mauritius",NA,14039.113624949,3.02999145581499,612.867487684729,40.995,"Sub-Saharan Africa (all income levels)","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",57.3
"1352","MUS",2009,"MU","Mauritius",NA,14538.3762449038,2.96316343455219,614.497044334975,40.787,"Sub-Saharan Africa (all income levels)","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",57.55
"1353","MUS",2010,"MU","Mauritius",NA,15282.9245585329,3.13208253358925,615.960591133005,40.579,"Sub-Saharan Africa (all income levels)","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",57.98
"1354","MUS",2011,"MU","Mauritius",NA,16179.2915316024,3.12999878633412,616.947783251232,40.372,"Sub-Saharan Africa (all income levels)","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",57.99
"1355","MUS",2012,"MU","Mauritius",35.84,16961.1109505936,3.24104493893535,618.661083743842,40.164,"Sub-Saharan Africa (all income levels)","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",58.09
"1356","MUS",2014,"MU","Mauritius",NA,18659.6601024461,NA,621.149753694581,39.814,"Sub-Saharan Africa (all income levels)","Port Louis","57.4977","-20.1605","Upper middle income","IBRD",58.09
"1357","MWI",2002,"MW","Malawi",NA,664.747476313911,0.0749654055215952,125.039573610522,14.786,"Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA",37.19
"1358","MWI",2003,"MW","Malawi",NA,698.800774091795,0.0791604069186358,128.24009333899,14.875,"Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA",37.44
"1359","MWI",2004,"MW","Malawi",39.87,737.588397804063,0.0786147671535342,131.603924480272,14.964,"Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA",37.71
"1360","MWI",2005,"MW","Malawi",NA,765.223711376963,0.0719141100386685,135.21262197709,15.054,"Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA",37.98
"1361","MWI",2006,"MW","Malawi",NA,802.845743573449,0.0727114209522403,139.079157827747,15.144,"Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA",38.26
"1362","MWI",2007,"MW","Malawi",NA,877.505100150169,0.0695455461052836,143.173281714043,15.235,"Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA",38.55
"1363","MWI",2008,"MW","Malawi",NA,934.931531549276,0.0788535737379187,147.482721680102,15.326,"Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA",38.84
"1364","MWI",2009,"MW","Malawi",NA,990.261362410462,0.0701203205570555,151.984047518031,15.427,"Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA",39.33
"1365","MWI",2010,"MW","Malawi",46.12,1039.28951898371,0.0806898579157071,156.659142978362,15.54,"Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA",39.64
"1366","MWI",2011,"MW","Malawi",NA,1078.8556473052,0.0780273587125553,161.506289775138,15.663,"Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA",39.96
"1367","MWI",2012,"MW","Malawi",NA,1085.67899974201,0.0719366009963035,166.529868476877,15.798,"Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA",40.06
"1368","MWI",2014,"MW","Malawi",NA,1172.76018317087,NA,177.081597369538,16.102,"Sub-Saharan Africa (all income levels)","Lilongwe","33.7703","-13.9899","Low income","IDA",40.06
"1369","MYS",2002,"MY","Malaysia",NA,13513.396802286,5.48081919755928,74.2717303302389,63.856,"East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD",57.86
"1370","MYS",2003,"MY","Malaysia",NA,14306.6236816481,6.36350586018823,75.6944848577081,64.78,"East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD",58.89
"1371","MYS",2004,"MY","Malaysia",46.05,15410.5269047615,6.46718474077044,77.1024988586212,65.694,"East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD",59.43
"1372","MYS",2005,"MY","Malaysia",NA,16453.1015815628,6.76407281186895,78.5150631562928,66.594,"East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD",60.34
"1373","MYS",2006,"MY","Malaysia",NA,17587.3549763449,6.38550830048363,79.9362288844925,67.483,"East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD",59.34
"1374","MYS",2007,"MY","Malaysia",46.05,18856.9762295049,6.91405174600038,81.3593273474357,68.36,"East Asia & Pacific (all income levels)","Kuala Lumpur","101.684","3.12433","Upper middle income","IBRD",59.72
